INFO:2023-10-10 13:47:04,087:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:08,045:Category 'Gestion des produits'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:08,046:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:08,453:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:08,455:Category 'Meilleures pratiques'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:08,456:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:08,855:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:08,857:Category 'Rédaction technique'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:08,858:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:09,278:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:09,280:Category 'Tutoriels sur la documentation des produits'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:09,283:Article from cache '5 alternatives à ITglue : Documentation informatique abordable et puissante pour 2023'
INFO:2023-10-18 20:04:09,284:Article from cache "15 bonnes pratiques pour le lancement de la documentation d'un nouveau produit"
INFO:2023-10-18 20:04:09,286:Article from cache 'Quel style de documentation les chefs de produit doivent-ils utiliser pour communiquer le message approprié ?'
INFO:2023-10-18 20:04:09,287:Article from cache 'Une documentation cruciale que les chefs de produit doivent posséder !'
INFO:2023-10-18 20:04:09,289:Article from cache "Un document d'une page sur le produit que les gens liront vraiment : Un guide étape par étape"
INFO:2023-10-18 20:04:09,290:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:09,736:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:09,738:Article '10 documentations importantes que les chefs de produit devraient faire'. Translate Article title from 'en' to 'fr'
INFO:2023-10-18 20:04:09,738:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:10,220:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:10,221:Article '10 documentations importantes que les chefs de produit devraient faire'. Translate Article summary from 'en' to 'fr'
INFO:2023-10-18 20:04:10,223:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:11,714:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:11,715:Article '10 documentations importantes que les chefs de produit devraient faire'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:11,716:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:12,132:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:12,133:Category 'Documentation sur les produits'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:12,134:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:12,543:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:12,545:Category 'Gestion des produits'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:12,547:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:13,077:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:13,079:Category 'Portails de documentation'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:13,080:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:13,494:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:13,496:Category 'Meilleures pratiques'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:13,498:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:13,907:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:13,909:Category 'Chefs de produit'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:13,910:Article from cache 'Docsie.io nommé favori émergent par Capterra'
INFO:2023-10-18 20:04:13,911:Article from cache 'Documentation des exigences du produit pour les gestionnaires de produits'
INFO:2023-10-18 20:04:13,912:Article from cache "Pourquoi est-il essentiel pour les chefs de produit de donner la priorité aux besoins des clients dans le cadre d'une stratégie de produit axée sur le client ?"
INFO:2023-10-18 20:04:13,913:Article from cache "Pourquoi un bon Product Manager doit-il disposer d'une documentation irréprochable ?"
INFO:2023-10-18 20:04:13,914:Article from cache 'Mettre en place un wiki interne efficace pour votre organisation'
INFO:2023-10-18 20:04:13,916:Article from cache 'Impressionner les clients : 10 exemples étonnants de documentation produit'
INFO:2023-10-18 20:04:13,917:Article from cache '5 étapes à suivre pour développer une expérience client exceptionnelle'
INFO:2023-10-18 20:04:13,918:Article from cache 'Quelles sont les 9 meilleures alternatives à Document360 ?'
INFO:2023-10-18 20:04:13,919:Article from cache 'Comment rédiger une documentation technique de qualité ?'
INFO:2023-10-18 20:04:13,919:Article from cache 'Les 10 outils les plus utilisés par les chefs de produit'
INFO:2023-10-18 20:04:13,920:Article from cache '9 alternatives à Gitbook'
INFO:2023-10-18 20:04:13,921:Article from cache "Vous souhaitez créer des guides d'utilisation informatifs ? Nos 10 meilleurs conseils peuvent vous aider !"
INFO:2023-10-18 20:04:13,922:Article from cache 'Top 13 des plateformes de création de documentation en ligne'
INFO:2023-10-18 20:04:13,923:Article from cache 'Comment créer des spécifications pour la documentation des produits ?'
INFO:2023-10-18 20:04:13,924:Article from cache 'Intégrer 11 outils puissants pour une documentation produit de premier ordre'
INFO:2023-10-18 20:04:13,925:Article from cache 'Comment créer une documentation attrayante sur les produits'
INFO:2023-10-18 20:04:13,926:Article from cache "Collaboration à la création d'une documentation de qualité sur les produits"
INFO:2023-10-18 20:04:13,927:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:14,424:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:14,426:Article 'Tout savoir sur la traduction de manuels techniques en 3 étapes faciles !'. Translate Article title from 'en' to 'fr'
INFO:2023-10-18 20:04:14,427:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:14,943:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:14,945:Article 'Tout savoir sur la traduction de manuels techniques en 3 étapes faciles !'. Translate Article summary from 'en' to 'fr'
INFO:2023-10-18 20:04:14,947:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:16,512:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:16,513:Article 'Tout savoir sur la traduction de manuels techniques en 3 étapes faciles !'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:16,514:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:16,950:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:16,952:Category 'Documentation sur les produits'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:16,953:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:17,371:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:17,373:Category 'AI'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:17,373:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:17,781:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:17,783:Category 'Portails de documentation'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:17,783:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:18,215:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:18,216:Category 'Mises à jour des produits'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:18,217:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:18,662:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:18,663:Category 'Meilleures pratiques'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:18,664:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:19,040:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:19,042:Category 'Rédaction technique'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:19,043:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:19,473:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:19,475:Category 'Tutoriels sur la documentation des produits'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:19,476:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:19,919:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:19,921:Category 'Traduction de la documentation sur les produits'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:19,922:Article from cache 'Garantir la sécurité grâce à la documentation sur les nouveaux produits'
INFO:2023-10-18 20:04:19,923:Article from cache "7 règles d'or pour aborder avec succès le retour d'information des clients"
INFO:2023-10-18 20:04:19,924:Article from cache 'Comment personnaliser votre portail Docsie en injectant votre code Docsie intégré dans Visual Studio Code ?'
INFO:2023-10-18 20:04:19,924:Article from cache "Créer dès maintenant une documentation sur les produits pour bénéficier d'un avantage concurrentiel axé sur le client"
INFO:2023-10-18 20:04:19,925:Article from cache "Vous ne savez pas ce qu'est la documentation d'un produit ou d'un logiciel ? Ne vous inquiétez pas, il s'agit d'une seule et même chose !"
INFO:2023-10-18 20:04:19,926:Article from cache "Publier la documentation d'un produit avec Docsie"
INFO:2023-10-18 20:04:19,926:Article from cache 'Le guide ultime du modèle de manuel de formation en 2023'
INFO:2023-10-18 20:04:19,927:Article from cache 'Créer une base de connaissances qui fonctionne réellement pour votre entreprise et vos clients'
INFO:2023-10-18 20:04:19,928:Article from cache 'Documentation numérique : Les meilleures pratiques pour informer et inspirer'
INFO:2023-10-18 20:04:19,929:Article from cache "Comment créer un guide de l'utilisateur en 2023"
INFO:2023-10-18 20:04:19,930:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:20,541:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:20,543:Article 'Comment gagner avec la documentation automatisée des produits ?'. Translate Article title from 'en' to 'fr'
INFO:2023-10-18 20:04:20,545:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:21,095:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:21,096:Article 'Comment gagner avec la documentation automatisée des produits ?'. Translate Article summary from 'en' to 'fr'
INFO:2023-10-18 20:04:21,097:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:21,861:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:21,863:Article 'Comment gagner avec la documentation automatisée des produits ?'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:21,863:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:22,288:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:22,290:Category 'Documentation sur les produits'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:22,290:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:22,667:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:22,669:Category 'AI'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:22,670:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:23,096:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:23,098:Category 'Gestion des produits'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:23,098:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:23,477:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:23,479:Category 'Meilleures pratiques'. Translate Article markdown from 'en' to 'fr'
INFO:2023-10-18 20:04:23,481:Article from cache 'WordPress pour la documentation avec Docsie'
INFO:2023-10-18 20:04:23,482:Article from cache "5 avantages clés de l'utilisation d'une plateforme documentaire pour la maintenance de la documentation logicielle dans votre entreprise"
INFO:2023-10-18 20:04:25,155:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:25,605:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:25,607:Article 'DocsieのLLMソリューションでドキュメンテーションを簡素化'. Translate Article title from 'en' to 'ja'
INFO:2023-10-18 20:04:25,608:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:26,356:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:26,358:Article 'DocsieのLLMソリューションでドキュメンテーションを簡素化'. Translate Article summary from 'en' to 'ja'
INFO:2023-10-18 20:04:26,359:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:27,324:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:27,326:Article 'DocsieのLLMソリューションでドキュメンテーションを簡素化'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:27,327:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:27,714:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:27,716:Category '製品ドキュメント'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:27,717:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:28,104:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:28,106:Category 'テクニカル・ライティング'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:28,106:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:28,619:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:28,620:Category 'LLMソリューション'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:28,621:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:29,068:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:29,070:Category 'ドクシーのLLMソリューション'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:29,072:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:29,571:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:29,573:Article 'DocsieのLLMソリューションでナレッジ・マネジメントの課題を解決'. Translate Article title from 'en' to 'ja'
INFO:2023-10-18 20:04:29,575:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:30,253:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:30,255:Article 'DocsieのLLMソリューションでナレッジ・マネジメントの課題を解決'. Translate Article summary from 'en' to 'ja'
INFO:2023-10-18 20:04:30,256:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:31,239:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:31,242:Article 'DocsieのLLMソリューションでナレッジ・マネジメントの課題を解決'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:31,242:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:31,677:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:31,680:Category '製品ドキュメント'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:31,680:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:32,093:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:32,095:Category 'テクニカル・ライティング'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:32,095:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:32,505:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:32,507:Category 'LLMソリューション'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:32,509:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:32,952:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:32,953:Article 'ドキュメンテーションにおけるAIの役割のすべてを解き明かす'. Translate Article title from 'en' to 'ja'
INFO:2023-10-18 20:04:32,954:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:33,435:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:33,436:Article 'ドキュメンテーションにおけるAIの役割のすべてを解き明かす'. Translate Article summary from 'en' to 'ja'
INFO:2023-10-18 20:04:33,437:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:34,634:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:34,636:Article 'ドキュメンテーションにおけるAIの役割のすべてを解き明かす'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:34,637:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:35,044:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:35,046:Category 'AI'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:35,047:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:35,456:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:35,457:Category 'テクニカル・ライティング'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:35,458:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:35,867:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:35,869:Category 'ドキュメンテーション'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:35,872:Article from cache 'Docsie LLMが医療データ管理をいかに効率化するか'
INFO:2023-10-18 20:04:35,873:Article from cache 'ドクシーのバグバウンティープログラム'
INFO:2023-10-18 20:04:35,875:Article from cache 'DocsieのLLM：小売顧客サービスのためのAI知識管理に革命を起こす'
INFO:2023-10-18 20:04:35,876:Article from cache 'カスタムナレッジベース：長所と短所'
INFO:2023-10-18 20:04:35,878:Article from cache 'APIの最適化ドキュメンテーションのベストプラクティス'
INFO:2023-10-18 20:04:35,879:Article from cache '分かりやすく簡潔な取扱説明書の書き方'
INFO:2023-10-18 20:04:35,881:Article from cache '効果的なSOPの作成：ガイドライン、例、テンプレート'
INFO:2023-10-18 20:04:35,883:Article from cache 'プロセス・ドキュメンテーションとは何か？'
INFO:2023-10-18 20:04:35,884:Article from cache 'コンテキストに応じたヘルプとアプリ内ガイダンスを構築する際に考慮すべき10のポイント'
INFO:2023-10-18 20:04:35,886:Article from cache '2024年のためのGatsby.js用12の驚くべきプラグイン'
INFO:2023-10-18 20:04:35,887:Article from cache '技術マニュアル翻訳におけるAIの活用：現代における費用対効果の高いソリューション'
INFO:2023-10-18 20:04:35,888:Article from cache '  ヘルプ作成ツールとしてDocsieを選ぶ5つの究極の理由'
INFO:2023-10-18 20:04:35,890:Article from cache '製造業におけるナレッジ・ベースの利点'
INFO:2023-10-18 20:04:35,891:Article from cache 'フィンテック業界における知識ベースの重要性'
INFO:2023-10-18 20:04:35,892:Article from cache 'DocsieポータルのSEO最適化'
INFO:2023-10-18 20:04:35,893:Article from cache '実例で学ぶ顧客オンボーディング・ドキュメンテーション - 2023年のベストプラクティス'
INFO:2023-10-18 20:04:35,895:Article from cache 'DocsieはWebhookをどのように活用していますか？'
INFO:2023-10-18 20:04:35,896:Article from cache 'Archbee価格 vs Slab価格 vs Docsie価格：包括的な比較'
INFO:2023-10-18 20:04:35,897:Article from cache 'Document360、Gitbook、Docsie：ドキュメンテーション・プラットフォームの価格と機能分析'
INFO:2023-10-18 20:04:35,899:Article from cache 'Coda vs. Notion vs. Docsie - ディープダイブの機能比較'
INFO:2023-10-18 20:04:35,900:Article from cache '読者を惹きつけるテクニカルガイドを作成する際の12の驚くべきヒント'
INFO:2023-10-18 20:04:35,901:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:36,335:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:36,337:Article '自動化された製品ドキュメントで勝つ方法'. Translate Article title from 'en' to 'ja'
INFO:2023-10-18 20:04:36,337:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:36,838:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:36,840:Article '自動化された製品ドキュメントで勝つ方法'. Translate Article summary from 'en' to 'ja'
INFO:2023-10-18 20:04:36,841:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:37,666:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:37,668:Article '自動化された製品ドキュメントで勝つ方法'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:37,669:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:38,063:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:38,065:Category '製品ドキュメント'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:38,065:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:38,475:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:38,477:Category '製品管理'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:38,477:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:38,916:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:38,918:Category 'ドキュメンテーション・ポータル'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:38,918:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:39,361:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:39,363:Category 'ベストプラクティス'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:39,364:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:39,777:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:39,779:Category 'テクニカル・ライティング'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:39,780:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:40,226:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:40,228:Category '製品ドキュメンテーション・チュートリアル'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:40,229:Article from cache '製品リリースドキュメントのベストプラクティス トップ15'
INFO:2023-10-18 20:04:40,230:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:40,668:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:40,670:Article '新製品ドキュメントを立ち上げる際の15のベストプラクティス'. Translate Article title from 'en' to 'ja'
INFO:2023-10-18 20:04:40,671:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:41,162:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:41,163:Article '新製品ドキュメントを立ち上げる際の15のベストプラクティス'. Translate Article summary from 'en' to 'ja'
INFO:2023-10-18 20:04:41,164:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:42,500:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:42,502:Article '新製品ドキュメントを立ち上げる際の15のベストプラクティス'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:42,504:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:42,919:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:42,921:Category '製品ドキュメント'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:42,923:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:43,306:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:43,307:Category '製品管理'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:43,308:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:43,729:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:43,731:Category 'ベストプラクティス'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:43,732:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:44,138:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:44,140:Category 'テクニカル・ライティング'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:44,141:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:44,569:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:44,571:Category '製品ドキュメンテーション・チュートリアル'. Translate Article markdown from 'en' to 'ja'
INFO:2023-10-18 20:04:44,574:Article from cache 'ITglueの代替品5選：2023年、手頃で強力なITドキュメントの登場'
INFO:2023-10-18 20:04:44,575:Article from cache '新製品ドキュメントを立ち上げる際の15のベストプラクティス'
INFO:2023-10-18 20:04:44,576:Article from cache '適切なメッセージを伝えるために、プロダクトマネージャーはどのようなスタイルのドキュメントを作成すべきなのか。'
INFO:2023-10-18 20:04:44,578:Article from cache 'プロダクトマネージャーが持つべき重要なドキュメント！'
INFO:2023-10-18 20:04:44,579:Article from cache '実際に読まれる製品のワンページドキュメント：ステップ・バイ・ステップ・ガイド'
INFO:2023-10-18 20:04:44,580:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:45,187:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:45,189:Article 'プロダクトマネージャーが行うべき10の重要な文書'. Translate Article title from 'en' to 'ja'
INFO:2023-10-18 20:04:45,190:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-18 20:04:45,664:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
